,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
81,"'eggs', 'packaged vegetables fruits'",'fresh vegetables',0.12692713231312872,0.5344675272861987,0.10630456052359104,0.8375243227061817,1.5670256469252266,0.03846612997066495,2.8652440812537137
227,"'fresh fruits', 'soy lactosefree', 'packaged vegetables fruits'",'fresh vegetables',0.12872246444957397,0.5344675272861987,0.10779592108137889,0.8374289720315844,1.5668472438048695,0.038997943800829465,2.8635635668382755
103,"'fresh fruits', 'oils vinegars'",'fresh vegetables',0.08750581820599775,0.5344675272861987,0.07312416289076971,0.8356491532783326,1.563517165432683,0.026355144611054468,2.8325529317302087
154,"'other creams cheeses', 'packaged vegetables fruits'",'fresh vegetables',0.08408613794610204,0.5344675272861987,0.0702459320053575,0.8354044283777678,1.5630592799895628,0.025304621778258145,2.828341419672321
62,"'chips pretzels', 'milk'",'fresh fruits',0.09494362277127089,0.6347591500194731,0.07920359446391763,0.8342171085542772,1.31422620458277,0.018937261173856225,2.203127516931423
147,"'frozen produce', 'packaged vegetables fruits'",'fresh vegetables',0.12727859945095132,0.5344675272861987,0.10609558006326408,0.8335696693783119,1.559626407259629,0.0380693017382636,2.7971612564539132
248,"'packaged vegetables fruits', 'yogurt', 'milk'",'fresh vegetables',0.10763443618021715,0.5344675272861987,0.08866470984962906,0.8237578324949254,1.5412682538032219,0.031137598893544234,2.641436378728133
127,"'water seltzer sparkling water', 'milk'",'fresh fruits',0.08541601360272814,0.6347591500194731,0.07035992134735403,0.823732206405694,1.297708282551616,0.016141325154834553,2.072079320520441
18,'frozen produce','fresh fruits',0.1852991745271817,0.6347591500194731,0.1526032315978456,0.8235505203260369,1.297422054177198,0.034982885075661746,2.069945746824562
232,"'fresh fruits', 'yogurt', 'packaged vegetables fruits'",'fresh vegetables',0.1906376753773522,0.5344675272861987,0.15692532748188046,0.8231600976630625,1.540149879343883,0.05503568051535797,2.6325080853460925
63,"'chips pretzels', 'packaged cheese'",'fresh fruits',0.11336240061554245,0.6347591500194731,0.09308179685199434,0.8210993799229094,1.293560525906117,0.021123975793105612,2.0415851539426737
259,"'fresh fruits', 'packaged cheese', 'yogurt', 'fresh vegetables'",'packaged vegetables fruits',0.11299193525405375,0.4676412755407369,0.09272083060233868,0.8205968894493484,1.7547571875482684,0.03988113787431662,2.9673884852122456
133,"'water seltzer sparkling water', 'packaged cheese'",'fresh fruits',0.09635899043439439,0.6347591500194731,0.07904210956275588,0.8202878548895899,1.2922820488124118,0.017877358697885162,2.032365980363392
167,"'bread', 'fresh fruits', 'packaged cheese'",'fresh vegetables',0.09680544869054743,0.5344675272861987,0.07936507936507936,0.8198410362084192,1.533939845459325,0.027625710575611494,2.584009493151606
7,'canned meals beans','fresh vegetables',0.11118710400577546,0.5344675272861987,0.09101099047239083,0.8185390858607433,1.5315038689383815,0.031585093928310624,2.5654696766078366
148,"'frozen produce', 'yogurt'",'fresh vegetables',0.09179941675453344,0.5344675272861987,0.07502398525737844,0.8172599337748345,1.5291105484453595,0.025960177978267704,2.547511787262841
216,"'fresh fruits', 'milk', 'packaged vegetables fruits'",'fresh vegetables',0.15697282304104565,0.5344675272861987,0.12826650708158788,0.8171255673222392,1.528859145982655,0.04436963049970617,2.545640010455186
189,"'fresh fruits', 'crackers', 'packaged vegetables fruits'",'fresh vegetables',0.09228387145801868,0.5344675272861987,0.07536595328336801,0.8166752444673185,1.5280165824368261,0.02604322069680335,2.5393868458251423
222,"'fresh fruits', 'packaged cheese', 'yogurt'",'fresh vegetables',0.13842105763111148,0.5344675272861987,0.11299193525405375,0.8162915179796871,1.527298622096785,0.03901037485761319,2.5340826269650782
155,"'packaged cheese', 'packaged vegetables fruits'",'fresh vegetables',0.2032429967798011,0.5344675272861987,0.16539853523695536,0.8137969713965227,1.5226312729019131,0.05677175330981822,2.5001337314720113
6,'canned meals beans','fresh fruits',0.11118710400577546,0.6347591500194731,0.0904600419860743,0.8135839384878257,1.2817206943182569,0.019883010354241504,1.9592777951521847
26,'packaged vegetables fruits','fresh fruits',0.4676412755407369,0.6347591500194731,0.38042992980156354,0.8135080235628682,1.2816010978934473,0.08359035122530312,1.958480235763135
87,"'fresh dips tapenades', 'packaged vegetables fruits'",'fresh vegetables',0.10053859964093358,0.5344675272861987,0.08168286265234201,0.8124527588813303,1.5201162229754606,0.027948245905435133,2.4822144540064848
52,"'butter', 'fresh fruits'",'fresh vegetables',0.09441167250862044,0.5344675272861987,0.0766958289399941,0.8123553677432337,1.5199340021049221,0.02623585578735735,2.480926137427598
160,"'soy lactosefree', 'packaged vegetables fruits'",'fresh vegetables',0.14378805581678114,0.5344675272861987,0.1166205959742764,0.811058994516747,1.5175084604951836,0.03977054932859146,2.463903859954129
251,"'fresh fruits', 'milk', 'packaged cheese', 'fresh vegetables'",'packaged vegetables fruits',0.09584603839541003,0.4676412755407369,0.07771223390612977,0.8108027750247769,1.7338135392074618,0.03289067025537378,2.8137766002063715
151,"'lunch meat', 'packaged vegetables fruits'",'fresh vegetables',0.10024412717410922,0.5344675272861987,0.081245903508022,0.8104804321046147,1.5164259580369521,0.027668672732312598,2.4563820922743713
180,"'fresh fruits', 'chips pretzels', 'packaged vegetables fruits'",'fresh vegetables',0.12082870251631472,0.5344675272861987,0.09791684477501354,0.8103773584905661,1.5162331051342286,0.03333782691591912,2.455046871028008
200,"'fresh dips tapenades', 'fresh fruits', 'fresh vegetables'",'packaged vegetables fruits',0.09247385369467954,0.4676412755407369,0.074928994139048,0.8102722136620442,1.7326789914451428,0.03168440324310057,2.8059080577211297
213,"'fresh fruits', 'packaged cheese', 'milk'",'fresh vegetables',0.118491921005386,0.5344675272861987,0.09584603839541003,0.8088824755491423,1.5134361476670195,0.032515954372269784,2.4358439868422646
41,"'baking ingredients', 'fresh fruits'",'fresh vegetables',0.09404120714713174,0.5344675272861987,0.07604988933534715,0.8086868686868688,1.51307016310802,0.02578791788841045,2.4333534740584133
50,"'bread', 'packaged vegetables fruits'",'fresh vegetables',0.14139427963485415,0.5344675272861987,0.1143313100225129,0.8085992610010077,1.5129062472826638,0.03876065901365908,2.432239682816753
224,"'fresh fruits', 'refrigerated', 'packaged vegetables fruits'",'fresh vegetables',0.09441167250862044,0.5344675272861987,0.07633486269033846,0.8085320454774123,1.5127804856223874,0.0258748895377017,2.43138583620729
40,'spices seasonings','fresh vegetables',0.09093499757772648,0.5344675272861987,0.07342813446942711,0.8074793690588113,1.510810905872714,0.02482633117028317,2.4180913517575813
80,"'eggs', 'packaged cheese'",'fresh vegetables',0.09295830839816477,0.5344675272861987,0.07495749147454712,0.8063560188023707,1.5087090938839771,0.02527429424427212,2.404063735080348
90,'fresh herbs',"'fresh fruits', 'fresh vegetables'",0.1419072316738385,0.4244678122595537,0.11420782156868332,0.8048062119285092,1.8960359035101253,0.053972769396279444,2.948516924778643
172,"'bread', 'fresh fruits', 'yogurt'",'fresh vegetables',0.10021562983861008,0.5344675272861987,0.08064745946254025,0.804739336492891,1.505684247233913,0.027085459587269323,2.3841590228789333
255,"'fresh fruits', 'milk', 'yogurt', 'fresh vegetables'",'packaged vegetables fruits',0.1048131999658032,0.4676412755407369,0.08426662107092987,0.8039695486677543,1.7192014279281027,0.035251642545415345,2.715694020195798
34,'yogurt','fresh fruits',0.34178754286474217,0.6347591500194731,0.27472381332345425,0.8037853311469941,1.2662839615976165,0.05777104312738626,1.8614349891146358
74,"'fresh fruits', 'eggs'",'fresh vegetables',0.15618439675890305,0.5344675272861987,0.12549276642633914,0.8034910594818148,1.5033486946561643,0.04201727808992163,2.3690142111916797
105,"'fresh fruits', 'other creams cheeses'",'fresh vegetables',0.10358781453934057,0.5344675272861987,0.0831837223219629,0.8030261348005503,1.5024788107857163,0.027819399228140203,2.3634225395456263
10,'dry pasta','fresh fruits',0.11281145212922591,0.6347591500194731,0.09049803843340648,0.8022061300101044,1.2637960870441873,0.01888993696739656,1.846573152136542
93,"'fresh fruits', 'frozen produce'",'fresh vegetables',0.1526032315978456,0.5344675272861987,0.12237705774510084,0.8019296607531902,1.5004272847502105,0.04081558589711719,2.3503391496377177
82,"'eggs', 'yogurt'",'fresh vegetables',0.09593153040190742,0.5344675272861987,0.07692380762398715,0.8018615704525199,1.5002998863636032,0.02565151978129889,2.349531455240718
249,"'packaged cheese', 'yogurt', 'fresh vegetables'",'packaged vegetables fruits',0.12300399912608172,0.4676412755407369,0.09845829414949703,0.8004479110356012,1.7116707889183598,0.04093654710156448,2.6677682364640085
14,'fresh dips tapenades','fresh fruits',0.14792966857598813,0.6347591500194731,0.11831143788055817,0.7997816734091057,1.259976596453269,0.02441172719260158,1.8242128790079375
30,'soy lactosefree','fresh fruits',0.2279881831048797,0.6347591500194731,0.18193648893828426,0.7980084163159867,1.2571830060133917,0.037218903616146826,1.808198358164732
32,'spreads','fresh fruits',0.12560675576833566,0.6347591500194731,0.10023462806227618,0.7980034787869621,1.2571752274267822,0.02050459053406388,1.8081541592259478
263,"'packaged cheese', 'yogurt', 'packaged vegetables fruits'","'fresh fruits', 'fresh vegetables'",0.11620263505362248,0.4244678122595537,0.09272083060233868,0.7979236491457533,1.8798213341506298,0.04339655232233222,2.8480927397366016
27,'pasta sauce','fresh fruits',0.10316035450685361,0.6347591500194731,0.08230030492148985,0.7977900552486188,1.2568389998381972,0.016818325979011922,1.8062457335102557
95,"'fresh fruits', 'hot dogs bacon sausage'",'fresh vegetables',0.09800233678151093,0.5344675272861987,0.07813969393861674,0.7973248037220121,1.4918115002617502,0.025760627330733303,2.296938556187606
33,'tortillas flat bread','fresh fruits',0.08932014856610906,0.6347591500194731,0.07110085207033143,0.7960225459959588,1.2540544645501186,0.014404070486894974,1.7905942191693924
162,"'yogurt', 'packaged vegetables fruits'",'fresh vegetables',0.2139389967038082,0.5344675272861987,0.17012909292981107,0.7952224491608205,1.4878779505999655,0.05578564637143649,2.2733569710451498
4,'canned jarred vegetables','fresh fruits',0.1169435657765999,0.6347591500194731,0.09296780750999782,0.7949800990983673,1.2524121929931675,0.018736809097396917,1.7814897401387741
235,"'fresh fruits', 'soy lactosefree', 'yogurt'",'fresh vegetables',0.09361374711464478,0.5344675272861987,0.07439704387639756,0.7947234906139017,1.4869443886500893,0.02436353593603785,2.2678312004916035
16,'fresh vegetables','fresh fruits',0.5344675272861987,0.6347591500194731,0.4244678122595537,0.7941882164756064,1.2511646605665194,0.08520965892635662,1.7746352697888028
206,"'fresh fruits', 'frozen produce', 'fresh vegetables'",'packaged vegetables fruits',0.12237705774510084,0.4676412755407369,0.09715691582837005,0.7939144609174882,1.6976997165177075,0.039928352447528674,2.5831930121313325
12,'eggs','fresh fruits',0.19681209806883057,0.6347591500194731,0.15618439675890305,0.7935711182972152,1.2501924836733271,0.031256116675182966,1.7693301778691928
22,'nuts seeds dried fruit','fresh fruits',0.12430537744720868,0.6347591500194731,0.09863877727432485,0.7935197921442764,1.2501116244168087,0.01973480154308488,1.7688903637472893
11,'dry pasta','fresh vegetables',0.11281145212922591,0.5344675272861987,0.08946263524360472,0.793027955540586,1.4837720068181661,0.029168577374531962,2.2492529072209533
13,'energy granola bars','fresh fruits',0.12470434014419651,0.6347591500194731,0.09861977905065876,0.7908287629494211,1.2458721751788218,0.019462558096989324,1.7461332405478354
230,"'water seltzer sparkling water', 'fresh fruits', 'packaged vegetables fruits'",'fresh vegetables',0.11389435087819288,0.5344675272861987,0.09005158017725343,0.7906588824020017,1.479339421080706,0.029178748091518977,2.2237985449555686
254,"'milk', 'packaged cheese', 'packaged vegetables fruits'","'fresh fruits', 'fresh vegetables'",0.09833480569566745,0.4244678122595537,0.07771223390612977,0.7902820710973725,1.861818607376831,0.035972274063521506,2.7443156183736064
156,"'soy lactosefree', 'packaged cheese'",'fresh vegetables',0.09349025866081521,0.5344675272861987,0.07377960160724972,0.7891688681162365,1.4765515729707734,0.023812094235456688,2.2080822151562565
20,'lunch meat','fresh fruits',0.1533251640971569,0.6347591500194731,0.12098068830564342,0.7890465274766123,1.2430644401934277,0.023656137466735852,1.7313810747535043
179,"'fresh fruits', 'chips pretzels', 'packaged cheese'",'fresh vegetables',0.09308179685199434,0.5344675272861987,0.07341863535759406,0.7887539544851515,1.4757752608284964,0.023669437558752365,2.20374526575968
149,"'ice cream ice', 'packaged vegetables fruits'",'fresh vegetables',0.09383222668680478,0.5344675272861987,0.07399808117940973,0.7886211783761896,1.4755268339322245,0.02384780300235511,2.2023609987868444
153,"'packaged vegetables fruits', 'milk'",'fresh vegetables',0.17745290815308767,0.5344675272861987,0.1397319350640715,0.7874310797066538,1.473300134256795,0.04488911803374579,2.1900307536556336
209,"'fresh fruits', 'lunch meat', 'fresh vegetables'",'packaged vegetables fruits',0.09399371158796653,0.4676412755407369,0.07395058562024451,0.7867609903991915,1.6824027979340663,0.029995246440439695,2.496535345272231
190,"'fresh fruits', 'crackers', 'fresh vegetables'",'packaged vegetables fruits',0.09589353395457524,0.4676412755407369,0.07536595328336801,0.7859336305101536,1.6806335788075444,0.030522178748741476,2.486886313473514
17,'frozen breakfast','fresh fruits',0.09115347714988649,0.6347591500194731,0.07162330322114882,0.7857440600250104,1.2378617307066866,0.013762799544167405,1.7046941616795406
3,'butter','fresh fruits',0.12030625136549733,0.6347591500194731,0.09441167250862044,0.7847611527832609,1.236313257964357,0.01804617864982827,1.6969095249462107
165,"'bread', 'fresh fruits', 'milk'",'fresh vegetables',0.09034605264407777,0.5344675272861987,0.07084437605083925,0.7841446745873201,1.4671512010633778,0.022557344694090264,2.1566874563959897
245,"'milk', 'packaged cheese', 'fresh vegetables'",'packaged vegetables fruits',0.1054876369059493,0.4676412755407369,0.08270876673031072,0.7840612336785232,1.6766296618533247,0.03337839365383447,2.4653226168140607
258,"'milk', 'yogurt', 'packaged vegetables fruits'","'fresh fruits', 'fresh vegetables'",0.10763443618021715,0.4244678122595537,0.08426662107092987,0.7828964786867886,1.8444189549243437,0.038579267421722546,2.6509574062142276
247,"'milk', 'yogurt', 'fresh vegetables'",'packaged vegetables fruits',0.11330540594454419,0.4676412755407369,0.08866470984962906,0.7825285043594902,1.6733520869274143,0.035678425288061415,2.4479471339051995
228,"'fresh fruits', 'soy lactosefree', 'fresh vegetables'",'packaged vegetables fruits',0.1378131144737967,0.4676412755407369,0.10779592108137889,0.7821891370278466,1.6726263868034228,0.043348820442611,2.444133029890819
109,"'fresh fruits', 'packaged vegetables fruits'",'fresh vegetables',0.38042992980156354,0.5344675272861987,0.29746468705176066,0.7819171514894255,1.4629834584332408,0.09413724316505684,2.134658804638772
83,"'fresh dips tapenades', 'fresh fruits'",'fresh vegetables',0.11831143788055817,0.5344675272861987,0.09247385369467954,0.7816138097149739,1.4624158995845453,0.029240232040982916,2.1316937307538213
38,'pasta sauce','fresh vegetables',0.10316035450685361,0.5344675272861987,0.08061896212704112,0.7814917127071822,1.462187453511476,0.025483102539795403,2.130502593203489
71,"'crackers', 'packaged vegetables fruits'",'fresh vegetables',0.10468021240014058,0.5344675272861987,0.08168286265234201,0.7803085299455536,1.459973693645397,0.025734688375044792,2.119028438375089
1,'bread','fresh fruits',0.23142686158844147,0.6347591500194731,0.18057811594615902,0.7802815745187374,1.2292561272961562,0.033677797992605646,1.6623132501542264
218,"'fresh fruits', 'yogurt', 'milk'",'fresh vegetables',0.13438393510206795,0.5344675272861987,0.1048131999658032,0.7799533469993639,1.4593091388725503,0.03298935046481194,2.115608060225554
86,"'fresh dips tapenades', 'fresh vegetables'",'packaged vegetables fruits',0.10488919286046755,0.4676412755407369,0.08168286265234201,0.7787538489404093,1.6652803969023708,0.032632346712634604,2.4061829862788304
31,'spices seasonings','fresh fruits',0.09093499757772648,0.6347591500194731,0.07072088759700967,0.7777081374699676,1.225201932805709,0.012999065827549165,1.6430689176990523
107,"'fresh fruits', 'packaged cheese'",'fresh vegetables',0.24868674778908173,0.5344675272861987,0.19334492224976965,0.7774637127578304,1.454650980772329,0.06042993109009259,2.091939604470875
100,"'fresh fruits', 'lunch meat'",'fresh vegetables',0.12098068830564342,0.5344675272861987,0.09399371158796653,0.7769315326633167,1.453655260607222,0.029333462259866952,2.086948811152051
2,'breakfast bakery','fresh fruits',0.10135552325857532,0.6347591500194731,0.07865264597760109,0.7760074976569822,1.2225227436787258,0.014316300184208888,1.6305940875699672
158,"'refrigerated', 'packaged vegetables fruits'",'fresh vegetables',0.10809989266003629,0.5344675272861987,0.08380116459111073,0.775219683655536,1.4504523550603259,0.02602528226119763,2.0710553320887635
202,"'fresh herbs', 'fresh fruits', 'fresh vegetables'",'packaged vegetables fruits',0.11420782156868332,0.4676412755407369,0.08853172228396645,0.775180903268735,1.6576400412311505,0.0351234309288585,2.3679426356543556
157,"'packaged cheese', 'yogurt'",'fresh vegetables',0.15881565073665613,0.5344675272861987,0.12300399912608172,0.774508044739518,1.4491208636605932,0.03812219098251256,2.0645192072419216
39,'soup broth bouillon','fresh vegetables',0.13555232585753232,0.5344675272861987,0.10482269907763624,0.7733006306937631,1.4468617665515777,0.03237438265866788,2.053523457689627
241,"'fresh fruits', 'packaged cheese', 'yogurt'",'packaged vegetables fruits',0.13842105763111148,0.4676412755407369,0.10698849657557019,0.7729206697776558,1.6528067777676856,0.042257096623259355,2.3443733251194874
29,'soup broth bouillon','fresh fruits',0.13555232585753232,0.6347591500194731,0.10468021240014058,0.772249474421864,1.2166023512983986,0.01863713325565071,1.6036882859144974
66,"'chips pretzels', 'packaged vegetables fruits'",'fresh vegetables',0.1404063720042176,0.5344675272861987,0.10832787134402934,0.7715310195521278,1.4435507868357087,0.033285224883709,2.037617849920846
23,'oils vinegars','fresh fruits',0.11347638995753898,0.6347591500194731,0.08750581820599775,0.7711367821865059,1.2148494151881843,0.015475641369272028,1.5958914388688272
24,'other creams cheeses','fresh fruits',0.13435543776656883,0.6347591500194731,0.10358781453934057,0.7709983031674208,1.2146312552466052,0.018304471062139116,1.5949263915173113
164,"'frozen produce', 'yogurt'",'packaged vegetables fruits',0.09179941675453344,0.4676412755407369,0.07066389292601141,0.7697640728476821,1.6460567385922007,0.027734696581025696,2.312231331763739
183,"'fresh fruits', 'chips pretzels', 'yogurt'",'fresh vegetables',0.09444016984411957,0.5344675272861987,0.07268720374644971,0.7696640514986925,1.4400576502874232,0.022211999693374493,2.0211021151618405
193,"'fresh fruits', 'eggs', 'fresh vegetables'",'packaged vegetables fruits',0.12549276642633914,0.4676412755407369,0.09656797089472134,0.7695102566043448,1.6455139801647205,0.037882373531972345,2.3096850932122575
220,"'fresh fruits', 'packaged cheese', 'fresh vegetables'",'packaged vegetables fruits',0.19334492224976965,0.4676412755407369,0.14876559041729598,0.769431070059939,1.645344648353036,0.058349524357089094,2.3088918554536204
25,'packaged cheese','fresh fruits',0.3234352588033019,0.6347591500194731,0.24868674778908173,0.7688918910981234,1.2113128122289145,0.04338325782476951,1.580389592195573
21,'milk','fresh fruits',0.3041995573413886,0.6347591500194731,0.23382063777036846,0.7686422682987758,1.2109195562997326,0.04072718531604866,1.578684435116262
49,"'bread', 'packaged cheese'",'fresh vegetables',0.11523372564665203,0.5344675272861987,0.08848422672480123,0.7678674470365181,1.4366961655003176,0.0268955423184589,2.005459668498269
233,"'fresh fruits', 'yogurt', 'fresh vegetables'",'packaged vegetables fruits',0.20467736266659067,0.4676412755407369,0.15692532748188046,0.7666960597763031,1.6394961263625991,0.06120974453016198,2.281824833086085
181,"'fresh fruits', 'chips pretzels', 'fresh vegetables'",'packaged vegetables fruits',0.1279055408319322,0.4676412755407369,0.09791684477501354,0.765540289639807,1.6370246376447575,0.03810293451164096,2.270576567894831
243,"'fresh fruits', 'soy lactosefree', 'yogurt'",'packaged vegetables fruits',0.09361374711464478,0.4676412755407369,0.07160430499748273,0.7648909183155758,1.6356360277033437,0.027826652888642264,2.264305235022027
208,"'frozen produce', 'packaged vegetables fruits'","'fresh fruits', 'fresh vegetables'",0.12727859945095132,0.4244678122595537,0.09715691582837005,0.7633405478020748,1.798347308688997,0.043131247171964704,2.4319002786295303
174,"'bread', 'fresh fruits', 'packaged cheese'",'packaged vegetables fruits',0.09680544869054743,0.4676412755407369,0.07384609539008102,0.7628299479933275,1.6312288668515451,0.02857587188514006,2.2446287798776794
9,'crackers','fresh fruits',0.17291233269689285,0.6347591500194731,0.13187616957814444,0.762676481898588,1.20152105231597,0.02211848424758038,1.538999813008224
146,"'frozen produce', 'fresh vegetables'",'packaged vegetables fruits',0.13913349101858977,0.4676412755407369,0.10609558006326408,0.7625452311053458,1.6306200307567147,0.041031016852895105,2.241937388486149
51,"'bread', 'yogurt'",'fresh vegetables',0.11448329581184159,0.5344675272861987,0.08723984307467252,0.7620311981413873,1.425776420899996,0.026052239046543108,1.9562752305253601
195,"'eggs', 'packaged vegetables fruits'","'fresh fruits', 'fresh vegetables'",0.12692713231312872,0.4244678122595537,0.09656797089472134,0.7608142493638677,1.7923956243321573,0.042691488725388686,2.406214359382929
170,"'bread', 'fresh fruits', 'fresh vegetables'",'packaged vegetables fruits',0.1369866917443219,0.4676412755407369,0.10411026569015797,0.7600027737327508,1.6251832622215698,0.04004963443073753,2.218186987988163
152,"'packaged cheese', 'milk'",'fresh vegetables',0.13882002032809931,0.5344675272861987,0.1054876369059493,0.7598877788422062,1.4217660382485662,0.03129284390337021,1.9388120707436571
237,"'fresh fruits', 'packaged cheese', 'milk'",'packaged vegetables fruits',0.118491921005386,0.4676412755407369,0.0900040846180882,0.7595799262465929,1.6242790488677143,0.034592371537857255,2.2142856715254577
43,"'bread', 'fresh fruits'",'fresh vegetables',0.18057811594615902,0.5344675272861987,0.1369866917443219,0.7586007364544977,1.4193579548346988,0.04047355263257779,1.92847511577454
91,"'fresh herbs', 'fresh fruits'",'packaged vegetables fruits',0.12163612702212342,0.4676412755407369,0.09223637589885346,0.7582975400234284,1.6215368054212143,0.03535430230639256,2.2025374690471295
225,"'fresh fruits', 'refrigerated', 'fresh vegetables'",'packaged vegetables fruits',0.10067158720659618,0.4676412755407369,0.07633486269033846,0.7582562747688244,1.6214485641628773,0.029256673238335286,2.2021614995391383
114,"'fresh fruits', 'soy lactosefree'",'fresh vegetables',0.18193648893828426,0.5344675272861987,0.1378131144737967,0.7574792460711116,1.4172596227076182,0.040573969107819075,1.9195572550887916
214,"'fresh fruits', 'milk', 'fresh vegetables'",'packaged vegetables fruits',0.1695971426671606,0.4676412755407369,0.12826650708158788,0.7563011089951832,1.6172676548293707,0.048955882956652555,2.1844938327960666
185,"'fresh fruits', 'chips pretzels', 'packaged cheese'",'packaged vegetables fruits',0.09308179685199434,0.4676412755407369,0.07030292667635576,0.7552811511378712,1.615086585897565,0.02677403646686538,2.1753891330176476
176,"'bread', 'fresh fruits', 'yogurt'",'packaged vegetables fruits',0.10021562983861008,0.4676412755407369,0.07568892308569149,0.7552606635071091,1.615042775327725,0.028823958118845534,2.1752070267409866
8,'condiments','fresh fruits',0.10167849306089881,0.6347591500194731,0.0767813209464915,0.7551382660687592,1.1896453419310191,0.012239967115894465,1.4916207776389003
37,'oils vinegars','fresh vegetables',0.11347638995753898,0.5344675272861987,0.08565349139855423,0.754813326636531,1.4122716312984542,0.025004045852583937,1.8986858719832942
28,'refrigerated','fresh fruits',0.18497620472485823,0.6347591500194731,0.13945646082091326,0.7539156781184204,1.1877192760361026,0.022041122335934193,1.484210156859516
150,"'lunch meat', 'fresh vegetables'",'packaged vegetables fruits',0.10776742374587976,0.4676412755407369,0.081245903508022,0.7539003966505068,1.6121339926180946,0.03084940800575968,2.163184000354706
262,"'packaged cheese', 'yogurt', 'fresh vegetables'","'fresh fruits', 'packaged vegetables fruits'",0.12300399912608172,0.38042992980156354,0.09272083060233868,0.7538033825005792,1.9814513092956998,0.04592642784949183,2.5165661351943394
19,'hot dogs bacon sausage','fresh fruits',0.13007133832986617,0.6347591500194731,0.09800233678151093,0.7534506682246404,1.186986699130727,0.015438364621349773,1.4814108290235055
0,'baking ingredients','fresh fruits',0.12486582504535826,0.6347591500194731,0.09404120714713174,0.7531380753138075,1.186494240044752,0.014781482174859889,1.4795349685651848
163,"'soy lactosefree', 'yogurt'",'fresh vegetables',0.1062095694052606,0.5344675272861987,0.07995402429872807,0.7527949199534926,1.4084951498847245,0.023188458364566525,1.8831832769222188
161,"'water seltzer sparkling water', 'packaged vegetables fruits'",'fresh vegetables',0.1339374768459149,0.5344675272861987,0.10064308987109705,0.7514184397163121,1.40591972637084,0.029057857810308424,1.872755453713152
36,'frozen produce','fresh vegetables',0.1852991745271817,0.5344675272861987,0.13913349101858977,0.7508586661198545,1.4048723781824481,0.04009709940087318,1.8685477253555813
187,"'fresh fruits', 'chips pretzels', 'yogurt'",'packaged vegetables fruits',0.09444016984411957,0.4676412755407369,0.07087287338633838,0.7504526252263127,1.6047613084592651,0.026708751898150467,2.133297234411123
